NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PERS_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GECOMPLR,CHECKER,ENT_DATE,BEG_CHG_TY,END_CHG_TY
Dongjia Zhou,东嘉州,東嘉州,0.0,0.0,,Zhou,州,3,622,4,626,4,90392,POLYGON,90392,FROM_FD,钱林书,满志敏,,,更名,撤销
Jia Zhou,嘉州,嘉州,0.0,0.0,,Zhou,州,3,621,4,621,4,90393,POLYGON,90393,FROM_FD,钱林书,满志敏,,,更名和辖区缩小,更名
Chuzhou Lu,处州路,處州路,0.0,0.0,,Lu,路,3,1276,4,1358,3,90342,POLYGON,90342,FROM_FD,钱林书,满志敏,,,更名,更名
Chu Zhou,处州,處州,0.0,0.0,,Zhou,州,3,779,4,1275,4,90345,POLYGON,90345,FROM_FD,钱林书,满志敏,,,更名,更名
Kuo Zhou,括州,括州,0.0,0.0,,Zhou,州,3,758,4,778,4,90344,POLYGON,90344,FROM_FD,钱林书,满志敏,,,更名,更名
Jinyun Jun,缙云郡,縉雲郡,0.0,0.0,,Jun,郡,3,742,4,757,4,90343,POLYGON,90343,FROM_FD,钱林书,满志敏,,,更名,更名
Quzhou Lu,衢州路,衢州路,0.0,0.0,,Lu,路,3,1276,4,1358,4,90351,POLYGON,90351,FROM_FD,钱林书,满志敏,,,更名,更名
Qu Zhou,衢州,衢州,0.0,0.0,,Zhou,州,3,759,4,1275,4,90353,POLYGON,90353,FROM_FD,钱林书,满志敏,,,辖区扩大,更名
Qu Zhou,衢州,衢州,0.0,0.0,,Zhou,州,3,758,4,758,4,90359,POLYGON,90359,FROM_FD,钱林书,满志敏,,,辖区缩小和更名,辖区扩大
Kuo Zhou,括州,括州,0.0,0.0,,Zhou,州,3,621,4,624,4,90326,POLYGON,90326,FROM_FD,钱林书,满志敏,,,新建,辖区扩大
Linhai Jun,临海郡,臨海郡,0.0,0.0,,Jun,郡,3,550,4,588,4,90382,POLYGON,90382,FROM_FD,钱林书,满志敏,,,更名,撤销
Chicheng Jun,赤城郡,赤城郡,0.0,0.0,,Jun,郡,3,540,4,549,3,90381,POLYGON,90381,FROM_FD,钱林书,满志敏,,,更名,更名
Yongjia Jun,永嘉郡,永嘉郡,0.0,0.0,,Jun,郡,3,607,4,620,4,90324,POLYGON,90324,FROM_FD,钱林书,满志敏,,,更名,更名和辖区缩小
Kuo Zhou,括州,括州,0.0,0.0,,Zhou,州,3,592,4,606,4,90323,POLYGON,90323,FROM_FD,钱林书,满志敏,,,更名,更名
Chu Zhou,处州,處州,0.0,0.0,,Zhou,州,3,589,4,591,4,90322,POLYGON,90322,FROM_FD,钱林书,满志敏,,,更名和辖区扩大,更名
Linhai Jun,临海郡,臨海郡,0.0,0.0,,Jun,郡,3,282,4,322,4,90464,POLYGON,90464,FROM_FD,钱林书,满志敏,,,辖区缩小,辖区缩小
Linhai Jun,临海郡,臨海郡,0.0,0.0,,Jun,郡,3,257,4,281,4,90485,POLYGON,90485,FROM_FD,钱林书,满志敏,,,新建,辖区缩小
Linhai Jun,临海郡,臨海郡,0.0,0.0,,Jun,郡,3,323,4,539,4,90380,POLYGON,90380,FROM_FD,钱林书,满志敏,,,辖区缩小,更名
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,621,4,623,4,90404,POLYGON,90404,FROM_FD,赵永复,满志敏,,,辖区变化和更名,辖区扩大
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,624,4,624,4,90405,POLYGON,90405,FROM_FD,赵永复,满志敏,,,辖区扩大,辖区扩大
Dongyang Jun,东阳郡,東陽郡,0.0,0.0,,Jun,郡,3,560,4,561,4,90397,POLYGON,90397,FROM_FD,赵永复,满志敏,,,辖区变化,辖区扩大
Gu Zhou,榖州,榖州,0.0,0.0,,Zhou,州,3,621,4,624,4,90354,POLYGON,90354,FROM_FD,钱林书,满志敏,,,新建,撤销
Song Zhou,松州,松州,0.0,0.0,,Zhou,州,3,621,4,624,4,90325,POLYGON,90325,FROM_FD,钱林书,满志敏,,,新建,撤销
Kuo Zhou,括州,括州,0.0,0.0,,Zhou,州,3,625,4,626,4,90327,POLYGON,90327,FROM_FD,钱林书,满志敏,,,辖区扩大,辖区扩大
Yongjia Jun,永嘉郡,永嘉郡,0.0,0.0,,Jun,郡,3,323,3,559,4,90394,POLYGON,90394,FROM_FD,钱林书,满志敏,,,新建,辖区缩小
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,686,4,695,4,90467,POLYGON,90467,FROM_FD,赵永复,满志敏,,,辖区缩小,辖区缩小
Li Zhou,丽州,麗州,0.0,0.0,,Zhou,州,3,621,4,624,4,90403,POLYGON,90403,FROM_FD,赵永复,满志敏,,,新建,撤销
Donghai Wangguo,东海王国,東海王國,0.0,0.0,,Wangguo,王国,3,-192,4,-139,4,90468,POLYGON,90468,FROM_FD,钱林书,满志敏,,,新建,撤销
Ningpo Fu,宁波府,寧波府,0.0,0.0,,Fu,府,3,1841,4,1911,5,90477,POLYGON,90477,FROM_FD,赵永复,满志敏,,,辖区缩小,数据下限
Ningpo Fu,宁波府,寧波府,0.0,0.0,,Fu,府,3,1381,4,1840,4,90423,POLYGON,90423,FROM_FD,赵永复,满志敏,,,更名,辖区缩小
Piling Jun,毗陵郡,毗陵郡,0.0,0.0,,Jun,郡,3,607,6,619,4,90192,POLYGON,90192,FROM_FD,傅林祥,满志敏,,,更名和辖区缩小,更名和辖区缩小
Chang Zhou,常州,常州,0.0,0.0,,Zhou,州,3,620,4,623,4,90193,POLYGON,90193,FROM_FD,傅林祥,满志敏,,,更名和辖区缩小,辖区缩小
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,266,4,588,4,90424,POLYGON,90424,FROM_FD,赵永复,满志敏,,,辖区缩小,更名
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,621,4,623,4,90100,POLYGON,90100,FROM_FD,邹逸麟,满志敏,,,更名和辖区缩小,辖区扩大
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,624,4,624,4,90101,POLYGON,90101,FROM_FD,邹逸麟,满志敏,,,辖区扩大,辖区扩大
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,507,4,521,4,90224,POLYGON,90224,FROM_FD,傅林祥,满志敏,,,辖区缩小,辖区缩小
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,522,5,525,4,90486,POLYGON,90486,FROM_FD,傅林祥,满志敏,,,辖区缩小,辖区缩小
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,526,4,534,4,90494,POLYGON,90494,FROM_FD,傅林祥,满志敏,,,辖区缩小,辖区变化
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,535,4,548,5,90250,POLYGON,90250,FROM_FD,傅林祥,满志敏,,,辖区扩大,更名和辖区缩小
Wuyuan Jun,武原郡,武原郡,0.0,0.0,,Jun,郡,3,549,5,551,4,90259,POLYGON,90259,FROM_FD,傅林祥,满志敏,,,新建,撤销
Wu Zhou,吴州,吴州,0.0,0.0,,Zhou,州,3,549,4,549,4,90225,POLYGON,90225,FROM_FD,傅林祥,满志敏,,,更名和辖区缩小,更名
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,550,5,551,5,90226,POLYGON,90226,FROM_FD,傅林祥,满志敏,,,更名,辖区扩大
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,552,5,557,6,90227,POLYGON,90227,FROM_FD,傅林祥,满志敏,,,辖区扩大,辖区缩小
Qiantang Jun,钱塘郡,錢塘郡,0.0,0.0,,Jun,郡,3,587,6,588,4,90086,POLYGON,90086,FROM_FD,邹逸麟,满志敏,,,新建,撤销
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,560,4,586,4,90493,POLYGON,90493,FROM_FD,傅林祥,满志敏,,,辖区扩大,辖区缩小
Chang Zhou,常州,常州,0.0,0.0,,Zhou,州,3,589,3,606,5,90191,POLYGON,90191,FROM_FD,傅林祥,满志敏,,,更名和辖区扩大,更名和辖区缩小
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,558,6,559,4,90228,POLYGON,90228,FROM_FD,傅林祥,满志敏,,,辖区缩小,辖区扩大
Ting Zhou,汀州,汀州,0.0,0.0,,Zhou,州,3,736,4,741,4,90157,POLYGON,90157,FROM_FD,张修桂,满志敏,,,新建,更名
Jian Zhou,建州,建州,0.0,0.0,,Zhou,州,3,741,4,741,4,90128,POLYGON,90128,FROM_FD,张修桂,满志敏,,,辖区缩小,更名
Jian'an Jun,建安郡,建安郡,0.0,0.0,,Jun,郡,3,742,4,757,4,90129,POLYGON,90129,FROM_FD,张修桂,满志敏,,,更名,更名
Changle Jun,长乐郡,長樂郡,0.0,0.0,,Jun,郡,3,742,4,757,4,90146,POLYGON,90146,FROM_FD,张修桂,满志敏,,,更名,更名
Fu Zhou,福州,福州,0.0,0.0,,Zhou,州,3,741,4,741,4,90145,POLYGON,90145,FROM_FD,张修桂,满志敏,,,辖区扩大,更名
Jian Zhou,建州,建州,0.0,0.0,,Zhou,州,3,758,4,776,4,90130,POLYGON,90130,FROM_FD,张修桂,满志敏,,,更名,辖区缩小
Fu Zhou,福州,福州,0.0,0.0,,Zhou,州,3,758,4,932,4,90147,POLYGON,90147,FROM_FD,张修桂,满志敏,,,更名,更名
Changle Fu,长乐府,長樂府,0.0,0.0,,Fu,府,3,933,4,947,4,90148,POLYGON,90148,FROM_FD,张修桂,满志敏,,,更名,更名和辖区缩小
Jian Zhou,剑州,劍州,0.0,0.0,,Zhou,州,3,948,4,974,4,90071,POLYGON,90071,FROM_FD,张修桂,满志敏,,,辖区扩大,辖区缩小
Jian Zhou,剑州,劍州,0.0,0.0,,Zhou,州,3,975,4,978,4,90482,POLYGON,90482,FROM_FD,张修桂,满志敏,,,辖区缩小,辖区扩大和更名
Quan Zhou,泉州,泉州,0.0,0.0,,Zhou,州,3,758,4,949,4,90476,POLYGON,90476,FROM_FD,张修桂,满志敏,,,更名,辖区扩大
Kuo Zhou,括州,括州,0.0,0.0,,Zhou,州,3,674,4,695,4,90329,POLYGON,90329,FROM_FD,钱林书,满志敏,,,辖区变化,辖区扩大
Kuo Zhou,括州,括州,0.0,0.0,,Zhou,州,3,696,4,741,4,90330,POLYGON,90330,FROM_FD,钱林书,满志敏,,,辖区扩大,更名
Liuqiu,流求,流求,0.0,0.0,,Fei Zhengqu Xia,非政区国土,9,1128,2,1278,2,90043,POLYGON,90043,FROM_FD,张修桂,满志敏,,,地区缩小,名称变化
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,-222,2,-211,,90169,POLYGON,90169,FROM_FD,赵永复,满志敏,,,新建,辖区缩小
Kuo Zhou,括州,括州,0.0,0.0,,Zhou,州,3,627,4,673,4,90328,POLYGON,90328,FROM_FD,钱林书,满志敏,,,辖区扩大,辖区变化
Su Zhou,苏州,蘇州,0.0,0.0,,Zhou,州,3,589,4,601,4,90496,POLYGON,90496,FROM_FD,傅林祥,满志敏,,,更名和辖区扩大,辖区缩小
Su Zhou,苏州,蘇州,0.0,0.0,,Zhou,州,3,602,4,605,4,90232,POLYGON,90232,FROM_FD,傅林祥,满志敏,,,辖区缩小,辖区扩大
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,616,4,620,4,90255,POLYGON,90255,FROM_FD,傅林祥,满志敏,,,辖区缩小,更名
Yongjia Jun,永嘉郡,永嘉郡,0.0,0.0,,Jun,郡,3,560,4,588,4,90497,POLYGON,90497,FROM_FD,钱林书,满志敏,,,辖区缩小,更名和辖区扩大
Dongwu Zhou,东武州,東武州,0.0,0.0,,Zhou,州,3,621,4,623,4,90099,POLYGON,90099,FROM_FD,邹逸麟,满志敏,,,新建,撤销
Su Zhou,苏州,蘇州,0.0,0.0,,Zhou,州,3,621,4,623,4,90235,POLYGON,90235,FROM_FD,傅林祥,满志敏,,,更名,辖区扩大
Xingyi Jun,义兴郡,義興郡,0.0,0.0,,Jun,郡,3,422,4,554,4,90501,POLYGON,90501,FROM_FD,邹逸麟,满志敏,,,辖区扩大,辖区缩小
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,266,5,506,4,90223,POLYGON,90223,FROM_FD,傅林祥,满志敏,,,辖区缩小,辖区缩小
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,198,4,265,5,90222,POLYGON,90507,FROM_FD,傅林祥,满志敏,,,辖区缩小,辖区缩小
Nanlangxiepengcheng Jun,南琅邪彭城郡,南琅邪彭城郡,0.0,0.0,,Qiaojun,侨郡,,502,,577,,90598,POLYGON,90514,FROM_FD,王文楚,满志敏,,,新建,更名和辖区扩大
Jianxing Jun,建兴郡,建興郡,0.0,0.0,,Jun,郡,,578,,588,,90600,POLYGON,90517,FROM_FD,王文楚,满志敏,,,更名和辖区扩大,撤销
Piling Jun,毗陵郡,毗陵郡,0.0,0.0,,Jun,郡,3,281,,310,,90186,POLYGON,90186,FROM_FD,傅林祥,满志敏,,,更名,更名
Jinling Jun,晋陵郡,晉陵郡,0.0,0.0,,Jun,郡,3,311,,430,,90595,POLYGON,90511,FROM_FD,王文楚,满志敏,,,更名,辖区缩小
Nandonghai Jun,南东海郡,南東海郡,0.0,0.0,,Qiaojun,侨郡,,431,,501,,90601,POLYGON,90520,FROM_FD,王文楚,满志敏,,,新建,更名和辖区扩大
Jinling Jun,晋陵郡,晋陵郡,0.0,0.0,,Jun,郡,3,431,4,501,4,90187,POLYGON,90187,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区缩小
Lanling Jun,兰陵郡,蘭陵郡,0.0,0.0,,Jun,郡,,502,,557,,90602,POLYGON,90521,FROM_FD,王文楚,满志敏,,,更名和辖区扩大,更名
Jinling Jun,晋陵郡,晋陵郡,5.0,0.0,,Jun,郡,3,502,4,506,4,90188,POLYGON,90188,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区缩小
Jinling Jun,晋陵郡,晉陵郡,0.0,0.0,,Jun,郡,3,555,4,588,4,90190,POLYGON,90190,FROM_FD,王文楚,满志敏,,,辖区缩小,更名和辖区扩大
Jinling Jun,晋陵郡,晉陵郡,0.0,0.0,,Jun,郡,3,507,4,554,4,90189,POLYGON,90189,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区缩小
Donghai Jun,东海郡,東海郡,0.0,0.0,,Jun,郡,,558,,588,,90603,POLYGON,90522,FROM_FD,王文楚,满志敏,,,更名,撤銷
Piling Diannongjiaowei,毗陵典农校尉,毗陵典農校尉,0.0,0.0,,Diannongjiaowei,典农校尉,3,198,,280,,90594,POLYGON,90508,FROM_FD,王文楚,满志敏,,1,新建,更名
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,129,4,197,5,90183,POLYGON,90183,FROM_FD,傅林祥,满志敏,,,新建,辖区缩小
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,129,4,256,4,90462,POLYGON,90462,FROM_FD,赵永复,满志敏,,,辖区缩小,辖区缩小
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,-110,,128,,90589,POLYGON,90505,FROM_FD,赵永复,满志敏,,,辖区扩大,辖区缩小
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,-138,,-111,,90588,POLYGON,90504,FROM_FD,赵永复,满志敏,,,辖区扩大,辖区扩大
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,-210,,-139,,90587,POLYGON,90503,FROM_FD,赵永复,满志敏,,,辖区缩小,辖区扩大
Jiang Zhou,蒋州,蔣州,0.0,0.0,,Zhou,州,3,592,,594,,90301,POLYGON,97045,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区缩小
Jiangning Fu,江宁府,江寧府,0.0,0.0,,Fu,府,3,937,5,950,4,97039,POLYGON,97039,FROM_FD,王文楚,满志敏,,,更名和辖区扩大,辖区扩大
Jiang Zhou,蒋州,蔣州,0.0,0.0,,Zhou,州,3,589,5,591,4,90301,POLYGON,90301,FROM_FD,王文楚,满志敏,,,更名和辖区扩大,辖区缩小
Chang Zhou,长州,長州,0.0,0.0,,Zhou,州,3,620,4,620,4,90098,POLYGON,90098,FROM_FD,邹逸麟,满志敏,,,辖区缩小,更名和辖区缩小
Qian Zhou,潜州,潛州,0.0,0.0,,Zhou,州,3,624,4,624,4,90102,POLYGON,90102,FROM_FD,邹逸麟,满志敏,,,辖区扩大,撤销
Yang Zhou,扬州,揚州,0.0,0.0,,Zhou,州,3,620,4,623,4,90298,POLYGON,90298,FROM_FD,王文楚,满志敏,,,更名和辖区缩小,更名和辖区扩大
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,758,4,899,4,90108,POLYGON,90108,FROM_FD,邹逸麟,满志敏,,,更名,辖区扩大
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,900,4,905,4,90491,POLYGON,90491,FROM_FD,邹逸麟,满志敏,,,辖区扩大,辖区扩大
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,906,4,906,3,90492,POLYGON,90492,FROM_FD,邹逸麟,满志敏,,,辖区扩大,辖区扩大
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,907,3,976,3,90109,POLYGON,90109,FROM_FD,邹逸麟,满志敏,,,辖区扩大,辖区缩小
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,977,3,978,4,90490,POLYGON,90490,FROM_FD,邹逸麟,满志敏,,,辖区缩小,辖区缩小
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,979,4,1128,4,90112,POLYGON,90112,FROM_FD,邹逸麟,满志敏,,,辖区缩小,更名
Lin'an Fu,临安府,臨安府,0.0,0.0,,Fu,府,3,1129,4,1277,4,90113,POLYGON,90113,FROM_FD,邹逸麟,满志敏,,,更名,更名
Hangzhou Lu,杭州路,杭州路,0.0,0.0,,Lu,路,3,1278,4,1365,5,90116,POLYGON,90116,FROM_FD,邹逸麟,满志敏,,,更名,更名
Hangzhou Fu,杭州府,杭州府,0.0,0.0,,Fu,府,3,1366,5,1810,4,90119,POLYGON,90119,FROM_FD,邹逸麟,满志敏,,,更名,辖区扩大
Hangzhou Fu,杭州府,杭州府,0.0,0.0,,Fu,府,3,1811,4,1911,5,90488,POLYGON,90488,FROM_FD,邹逸麟,满志敏,,,辖区扩大,数据下限
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,589,4,590,4,90399,POLYGON,90399,FROM_FD,赵永复,满志敏,,,辖区变化和更名,辖区缩小
Xin'an Jun,新安郡,新安郡,0.0,0.0,,Jun,郡,3,565,4,588,4,97035,POLYGON,97035,FROM_FD,赵永复,满志敏,,,辖区缩小,撤销
Dongyang Jun,东阳郡,東陽郡,0.0,0.0,,Jun,郡,3,526,4,559,4,90396,POLYGON,90396,FROM_FD,赵永复,满志敏,,,辖区扩大,辖区变化
Dongyang Jun,东阳郡,東陽郡,0.0,0.0,,Jun,郡,3,266,4,525,4,90395,POLYGON,90395,FROM_FD,赵永复,满志敏,,,新建,辖区扩大
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,-121,,207,,90184,POLYGON,90184,FROM_FD,王文楚,满志敏,,,更名和辖区扩大,辖区缩小
Zhang Jun,鄣郡,鄣郡,0.0,0.0,,Jun,郡,3,-210,,-122,,90170,POLYGON,90170,FROM_FD,邹逸麟,满志敏,,,新建,更名和辖区扩大
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,304,,306,,90604,POLYGON,90510,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区扩大
Danyang Yin,丹阳尹,丹陽尹,0.0,0.0,,Jun,郡,3,462,,463,,90599,POLYGON,90599,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区扩大
Guangliang Jun,广梁郡,廣梁郡,0.0,0.0,,Jun,郡,3,555,4,557,5,90083,POLYGON,90083,FROM_FD,邹逸麟,满志敏,,,新建,更名和辖区扩大
Chenliu Jun,陈留郡,陳留郡,0.0,0.0,,Jun,郡,3,558,5,588,4,90084,POLYGON,90084,FROM_FD,邹逸麟,满志敏,,,更名和辖区扩大,撤销
Hu Zhou,湖州,湖州,0.0,0.0,,Zhou,州,3,603,4,605,4,90089,POLYGON,90089,FROM_FD,邹逸麟,满志敏,,,辖区扩大,撤销
Su Zhou,苏州,蘇州,0.0,0.0,,Zhou,州,3,606,4,606,4,90233,POLYGON,90233,FROM_FD,傅林祥,满志敏,,,辖区扩大,更名和辖区扩大
Wu Jun,吴郡,吳郡,0.0,0.0,,Jun,郡,3,607,4,615,3,90234,POLYGON,90234,FROM_FD,傅林祥,满志敏,,,更名和辖区扩大,辖区缩小
Run Zhou,润州,潤州,0.0,0.0,,Zhou,州,3,626,4,687,4,90292,POLYGON,90292,FROM_FD,王文楚,满志敏,,,辖区扩大,辖区扩大
Run Zhou,润州,潤州,0.0,0.0,,Zhou,州,3,688,4,741,4,90293,POLYGON,90293,FROM_FD,王文楚,满志敏,,,辖区扩大,更名和辖区扩大
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,742,4,756,4,90282,POLYGON,90282,FROM_FD,王文楚,满志敏,,,更名和辖区扩大,辖区缩小
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,757,4,757,4,90283,POLYGON,90283,FROM_FD,王文楚,满志敏,,,辖区缩小,更名
Run Zhou,润州,潤州,0.0,0.0,,Zhou,州,3,761,4,886,4,90285,POLYGON,90285,FROM_FD,王文楚,满志敏,,,辖区扩大,辖区缩小
Sheng Zhou,升州,昇州,0.0,0.0,,Zhou,州,3,887,4,919,4,90287,POLYGON,90287,FROM_FD,王文楚,满志敏,,,新建,更名
Jinling Fu,金陵府,金陵府,0.0,0.0,,Fu,府,3,920,4,936,4,90288,POLYGON,90288,FROM_FD,王文楚,满志敏,,,更名,更名和辖区扩大
Qu Zhou,衢州,衢州,0.0,0.0,,Zhou,州,3,695,4,741,4,90357,POLYGON,90357,FROM_FD,钱林书,满志敏,,,辖区扩大,更名
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,625,4,673,4,90487,POLYGON,90487,FROM_FD,赵永复,满志敏,,,辖区扩大,辖区缩小
Dongyang Jun,东阳郡,東陽郡,0.0,0.0,,Jun,郡,3,607,4,620,4,90401,POLYGON,90401,FROM_FD,赵永复,满志敏,,,更名,辖区变化和更名
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,266,,280,,90592,POLYGON,90509,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区缩小
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,281,,303,,90593,POLYGON,90518,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区缩小
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,307,,317,,90597,POLYGON,90524,FROM_FD,王文楚,满志敏,,,辖区扩大,更名
Jiang Zhou,蒋州,蔣州,0.0,0.0,,Zhou,州,3,595,4,606,4,90302,POLYGON,90302,FROM_FD,王文楚,满志敏,,,辖区缩小,更名
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,607,4,619,4,90304,POLYGON,90304,FROM_FD,王文楚,满志敏,,,更名,更名和辖区缩小
Jiankang Fu,建康府,建康府,0.0,0.0,,Fu,府,3,1129,4,1276,4,90277,POLYGON,90277,FROM_FD,王文楚,满志敏,,,更名,更名
Jiangning Fu,江宁府,江寧府,0.0,0.0,,Fu,府,3,1018,4,1128,4,90278,POLYGON,90278,FROM_FD,王文楚,满志敏,,,更名,更名
Sheng Zhou,升州,昇州,0.0,0.0,,Zhou,州,3,975,4,1017,4,90279,POLYGON,90279,FROM_FD,王文楚,满志敏,,,更名和辖区缩小,更名
Xin'an Jun,信安郡,信安郡,0.0,0.0,,Jun,郡,3,742,4,757,4,90358,POLYGON,90358,FROM_FD,钱林书,满志敏,,,更名,辖区缩小和更名
Qu Zhou,衢州,衢州,0.0,0.0,,Zhou,州,3,686,4,694,4,90356,POLYGON,90356,FROM_FD,钱林书,满志敏,,,新建,辖区扩大
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,674,4,685,4,90406,POLYGON,90406,FROM_FD,赵永复,满志敏,,,辖区缩小,辖区缩小
Qu Zhou,衢州,衢州,0.0,0.0,,Zhou,州,3,621,4,624,4,90355,POLYGON,90355,FROM_FD,钱林书,满志敏,,,新建,撤销
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,603,4,606,4,90400,POLYGON,90400,FROM_FD,赵永复,满志敏,,,辖区缩小,更名
Wu Zhou,婺州,婺州,0.0,0.0,,Zhou,州,3,591,4,602,4,97036,POLYGON,97036,FROM_FD,赵永复,满志敏,,,辖区变化和更名,辖区缩小
Dongyang Jun,东阳郡,東陽郡,0.0,0.0,,Jun,郡,3,562,4,588,4,90398,POLYGON,90398,FROM_FD,赵永复,满志敏,,,辖区扩大,辖区变化和更名
Xin'an Jun,信安郡,信安郡,0.0,0.0,,Jun,郡,3,560,4,561,4,90360,POLYGON,90360,FROM_FD,钱林书,满志敏,,,新建,撤销
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,260,4,265,4,90466,POLYGON,90466,FROM_FD,赵永复,满志敏,,,辖区缩小,辖区缩小
Guiji Jun,会稽郡,會稽郡,0.0,0.0,,Jun,郡,3,257,4,259,4,90465,POLYGON,90465,FROM_FD,赵永复,满志敏,,,辖区缩小,辖区缩小
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,625,4,741,4,90104,POLYGON,90104,FROM_FD,邹逸麟,满志敏,,,辖区扩大,更名
Yuhang Jun,余杭郡,餘杭郡,0.0,0.0,,Jun,郡,3,742,4,757,4,90105,POLYGON,90105,FROM_FD,邹逸麟,满志敏,,,更名,更名
Yuhang Jun,余杭郡,餘杭郡,0.0,0.0,,Jun,郡,3,620,4,620,4,90094,POLYGON,90094,FROM_FD,邹逸麟,满志敏,,,辖区缩小,更名和辖区缩小
Yuhang Jun,余杭郡,餘杭郡,0.0,0.0,,Jun,郡,3,607,4,619,4,90091,POLYGON,90091,FROM_FD,邹逸麟,满志敏,,,更名,辖区缩小
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,603,4,606,6,90090,POLYGON,90090,FROM_FD,邹逸麟,满志敏,,,辖区缩小,更名
Hang Zhou,杭州,杭州,0.0,0.0,,Zhou,州,3,589,6,602,6,90087,POLYGON,90087,FROM_FD,邹逸麟,满志敏,,,新建,辖区缩小
Wuxing Jun,吴兴郡,吳興郡,0.0,0.0,,Jun,郡,3,558,6,588,4,90085,POLYGON,90085,FROM_FD,邹逸麟,满志敏,,,辖区缩小,撤销
Wuxing Jun,吴兴郡,吳興郡,0.0,0.0,,Jun,郡,3,555,4,557,4,90082,POLYGON,90082,FROM_FD,邹逸麟,满志敏,,,辖区缩小,辖区缩小
Wuxing Jun,吴兴郡,吳興郡,0.0,0.0,,Jun,郡,3,422,4,554,4,90185,POLYGON,90185,FROM_FD,邹逸麟,满志敏,,,辖区缩小,辖区缩小
Xin'an Jun,新安郡,新安郡,0.0,0.0,,Jun,郡,3,280,4,521,4,90442,POLYGON,90442,FROM_FD,赵永复,满志敏,,,更名,辖区扩大
Wuxing Jun,吴兴郡,吳興郡,0.0,0.0,,Jun,郡,3,304,4,421,4,90078,POLYGON,90078,FROM_FD,邹逸麟,满志敏,,,辖区缩小,辖区缩小
